CMDLINE ./run.sh
MEM 0.312500 1764295222.3454
MEM 0.312500 1764295222.4534
MEM 0.312500 1764295222.5635
MEM 0.312500 1764295222.6735
MEM 0.312500 1764295222.7836
MEM 0.312500 1764295222.8884
MEM 0.312500 1764295222.9920
MEM 0.312500 1764295223.0998
MEM 0.312500 1764295223.2070
MEM 0.312500 1764295223.3155
MEM 0.312500 1764295223.4229
MEM 0.312500 1764295223.5329
MEM 0.312500 1764295223.6430
MEM 0.312500 1764295223.7531
MEM 0.312500 1764295223.8554
MEM 0.312500 1764295223.9616
MEM 0.312500 1764295224.0636
MEM 0.312500 1764295224.1737
MEM 0.312500 1764295224.2765
MEM 0.312500 1764295224.3845
MEM 0.312500 1764295224.4894
MEM 0.312500 1764295224.5961
MEM 0.312500 1764295224.7021
MEM 0.312500 1764295224.8122
MEM 0.312500 1764295224.9137
MEM 0.312500 1764295225.0237
MEM 0.312500 1764295225.1295
MEM 0.312500 1764295225.2333
MEM 0.312500 1764295225.3434
MEM 0.312500 1764295225.4441
MEM 0.312500 1764295225.5542
MEM 0.312500 1764295225.6627
MEM 0.312500 1764295225.7715
MEM 0.312500 1764295225.8815
MEM 0.312500 1764295225.9916
MEM 0.312500 1764295226.0953
MEM 0.312500 1764295226.1971
MEM 0.312500 1764295226.3039
MEM 0.312500 1764295226.4131
MEM 0.312500 1764295226.5232
MEM 0.312500 1764295226.6295
MEM 0.312500 1764295226.7397
MEM 0.312500 1764295226.8442
MEM 0.312500 1764295226.9491
MEM 0.312500 1764295227.0592
MEM 0.312500 1764295227.1595
MEM 0.312500 1764295227.2696
MEM 0.312500 1764295227.3697
MEM 0.312500 1764295227.4798
MEM 0.312500 1764295227.5837
MEM 0.312500 1764295227.6849
MEM 0.312500 1764295227.7901
MEM 0.312500 1764295227.9003
MEM 0.312500 1764295228.0019
MEM 0.312500 1764295228.1108
MEM 0.312500 1764295228.2113
MEM 0.312500 1764295228.3118
MEM 0.312500 1764295228.4157
MEM 0.312500 1764295228.5255
MEM 0.312500 1764295228.6356
MEM 0.312500 1764295228.7455
MEM 0.312500 1764295228.8556
MEM 0.312500 1764295228.9610
MEM 0.312500 1764295229.0673
MEM 0.312500 1764295229.1775
MEM 0.312500 1764295229.2799
MEM 0.312500 1764295229.3874
MEM 0.312500 1764295229.4936
MEM 0.312500 1764295229.6037
MEM 0.312500 1764295229.7053
MEM 0.312500 1764295229.8132
MEM 0.312500 1764295229.9186
MEM 0.312500 1764295230.0288
MEM 0.312500 1764295230.1314
MEM 0.312500 1764295230.2337
MEM 0.312500 1764295230.3364
MEM 0.312500 1764295230.4425
MEM 0.312500 1764295230.5524
MEM 0.312500 1764295230.6625
MEM 0.312500 1764295230.7678
MEM 0.312500 1764295230.8735
MEM 0.312500 1764295230.9786
MEM 0.312500 1764295231.0820
MEM 0.312500 1764295231.1902
MEM 0.312500 1764295231.2949
MEM 0.312500 1764295231.4046
MEM 0.312500 1764295231.5118
MEM 0.312500 1764295231.6119
MEM 0.312500 1764295231.7170
MEM 0.312500 1764295231.8271
MEM 0.312500 1764295231.9323
MEM 0.312500 1764295232.0424
MEM 0.312500 1764295232.1495
MEM 0.312500 1764295232.2596
MEM 0.312500 1764295232.3696
MEM 0.312500 1764295232.4782
MEM 0.312500 1764295232.5873
MEM 0.312500 1764295232.6974
MEM 0.312500 1764295232.8037
MEM 0.312500 1764295232.9064
MEM 0.312500 1764295233.0165
MEM 0.312500 1764295233.1266
MEM 0.312500 1764295233.2300
MEM 0.312500 1764295233.3394
MEM 0.312500 1764295233.4495
MEM 0.312500 1764295233.5568
MEM 0.312500 1764295233.6602
MEM 0.312500 1764295233.7694
MEM 0.312500 1764295233.8702
MEM 0.312500 1764295233.9781
MEM 0.312500 1764295234.0797
MEM 0.312500 1764295234.1831
MEM 0.312500 1764295234.2932
MEM 0.312500 1764295234.4032
MEM 0.312500 1764295234.5133
MEM 0.312500 1764295234.6233
MEM 0.312500 1764295234.7242
MEM 0.312500 1764295234.8286
MEM 0.312500 1764295234.9387
MEM 0.312500 1764295235.0419
MEM 0.312500 1764295235.1510
MEM 0.312500 1764295235.2570
MEM 0.312500 1764295235.3599
MEM 0.312500 1764295235.4665
MEM 0.312500 1764295235.5742
MEM 0.312500 1764295235.6835
MEM 0.312500 1764295235.7918
MEM 0.312500 1764295235.8939
MEM 0.312500 1764295236.0023
MEM 0.312500 1764295236.1098
MEM 0.312500 1764295236.2199
MEM 0.312500 1764295236.3299
MEM 0.312500 1764295236.4391
MEM 0.312500 1764295236.5492
MEM 0.312500 1764295236.6508
MEM 0.312500 1764295236.7609
MEM 0.312500 1764295236.8613
MEM 0.312500 1764295236.9652
MEM 0.312500 1764295237.0753
MEM 0.312500 1764295237.1855
MEM 0.312500 1764295237.2956
MEM 0.312500 1764295237.4058
MEM 0.312500 1764295237.5159
MEM 0.312500 1764295237.6204
MEM 0.312500 1764295237.7207
MEM 0.312500 1764295237.8290
MEM 0.312500 1764295237.9391
MEM 0.312500 1764295238.0464
MEM 0.312500 1764295238.1545
MEM 0.312500 1764295238.2558
MEM 0.312500 1764295238.3659
MEM 0.312500 1764295238.4760
MEM 0.312500 1764295238.5861
MEM 0.312500 1764295238.6910
MEM 0.312500 1764295238.7982
MEM 0.312500 1764295238.8989
MEM 0.312500 1764295239.0090
MEM 0.312500 1764295239.1192
MEM 0.312500 1764295239.2202
MEM 0.312500 1764295239.3285
MEM 0.312500 1764295239.4389
MEM 0.312500 1764295239.5445
MEM 0.312500 1764295239.6510
MEM 0.312500 1764295239.7549
MEM 0.312500 1764295239.8572
MEM 0.312500 1764295239.9585
MEM 0.312500 1764295240.0660
MEM 0.312500 1764295240.1752
MEM 0.328125 1764295240.2818
MEM 0.328125 1764295240.3919
MEM 0.328125 1764295240.5020
MEM 0.328125 1764295240.6036
MEM 0.328125 1764295240.7138
MEM 0.328125 1764295240.8239
MEM 0.328125 1764295240.9339
MEM 0.328125 1764295241.0440
MEM 0.328125 1764295241.1507
MEM 0.328125 1764295241.2579
MEM 0.328125 1764295241.3679
MEM 0.328125 1764295241.4780
MEM 0.328125 1764295241.5863
MEM 0.328125 1764295241.6904
MEM 0.328125 1764295241.7920
MEM 0.328125 1764295241.9021
MEM 0.328125 1764295242.0121
MEM 0.328125 1764295242.1222
MEM 0.328125 1764295242.2291
MEM 0.328125 1764295242.3391
MEM 0.328125 1764295242.4492
MEM 0.328125 1764295242.5509
MEM 0.328125 1764295242.6610
MEM 0.328125 1764295242.7622
MEM 0.328125 1764295242.8723
MEM 0.328125 1764295242.9734
MEM 0.328125 1764295243.0834
MEM 0.328125 1764295243.1935
MEM 0.328125 1764295243.2965
MEM 0.328125 1764295243.4066
MEM 0.328125 1764295243.5146
MEM 0.328125 1764295243.6207
MEM 0.328125 1764295243.7238
MEM 0.328125 1764295243.8338
MEM 0.328125 1764295243.9439
MEM 0.328125 1764295244.0540
MEM 0.328125 1764295244.1570
MEM 0.328125 1764295244.2629
MEM 0.328125 1764295244.3644
MEM 0.328125 1764295244.4677
MEM 0.328125 1764295244.5742
MEM 0.328125 1764295244.6844
MEM 0.328125 1764295244.7945
MEM 0.328125 1764295244.9046
MEM 0.328125 1764295245.0147
MEM 0.328125 1764295245.1248
MEM 0.328125 1764295245.2260
MEM 0.328125 1764295245.3290
MEM 0.328125 1764295245.4391
MEM 0.328125 1764295245.5491
MEM 0.328125 1764295245.6592
MEM 0.328125 1764295245.7693
MEM 0.328125 1764295245.8794
MEM 0.328125 1764295245.9850
MEM 0.328125 1764295246.0950
MEM 0.328125 1764295246.1994
MEM 0.328125 1764295246.3078
MEM 0.328125 1764295246.4165
MEM 0.328125 1764295246.5240
MEM 0.328125 1764295246.6254
MEM 0.328125 1764295246.7318
MEM 0.328125 1764295246.8419
MEM 0.328125 1764295246.9510
MEM 0.328125 1764295247.0611
MEM 0.328125 1764295247.1694
MEM 0.328125 1764295247.2744
MEM 0.328125 1764295247.3835
MEM 0.328125 1764295247.4900
MEM 0.328125 1764295247.5997
MEM 0.328125 1764295247.7098
MEM 0.328125 1764295247.8122
MEM 0.328125 1764295247.9186
MEM 0.328125 1764295248.0187
MEM 0.328125 1764295248.1278
MEM 0.328125 1764295248.2379
MEM 0.328125 1764295248.3408
MEM 0.328125 1764295248.4477
MEM 0.328125 1764295248.5545
MEM 0.328125 1764295248.6646
MEM 0.328125 1764295248.7748
MEM 0.328125 1764295248.8848
MEM 0.328125 1764295248.9937
MEM 0.328125 1764295249.1026
MEM 0.328125 1764295249.2033
MEM 0.328125 1764295249.3135
MEM 0.328125 1764295249.4175
MEM 0.328125 1764295249.5188
MEM 0.328125 1764295249.6290
MEM 0.328125 1764295249.7374
MEM 0.328125 1764295249.8470
MEM 0.328125 1764295249.9571
MEM 0.328125 1764295250.0672
MEM 0.328125 1764295250.1773
MEM 0.328125 1764295250.2873
MEM 0.328125 1764295250.3974
MEM 0.328125 1764295250.5074
MEM 0.328125 1764295250.6175
MEM 0.328125 1764295250.7276
MEM 0.328125 1764295250.8376
MEM 0.328125 1764295250.9477
MEM 0.328125 1764295251.0577
MEM 0.328125 1764295251.1678
MEM 0.328125 1764295251.2779
MEM 0.328125 1764295251.3879
MEM 0.328125 1764295251.4980
MEM 0.328125 1764295251.6081
MEM 0.328125 1764295251.7184
MEM 0.328125 1764295251.8285
MEM 0.328125 1764295251.9385
MEM 0.328125 1764295252.0486
MEM 0.328125 1764295252.1587
MEM 0.328125 1764295252.2688
MEM 0.328125 1764295252.3690
MEM 0.328125 1764295252.4791
MEM 0.328125 1764295252.5892
MEM 0.328125 1764295252.6989
MEM 0.328125 1764295252.8090
MEM 0.328125 1764295252.9190
MEM 0.328125 1764295253.0244
MEM 0.328125 1764295253.1345
MEM 0.328125 1764295253.2442
MEM 0.328125 1764295253.3488
MEM 0.328125 1764295253.4589
MEM 0.328125 1764295253.5600
MEM 0.328125 1764295253.6643
MEM 0.328125 1764295253.7651
MEM 0.328125 1764295253.8752
MEM 0.328125 1764295253.9853
MEM 0.328125 1764295254.0927
MEM 0.328125 1764295254.1972
MEM 0.328125 1764295254.3067
MEM 0.328125 1764295254.4091
MEM 0.328125 1764295254.5178
MEM 0.328125 1764295254.6279
MEM 0.328125 1764295254.7286
MEM 0.328125 1764295254.8371
MEM 0.328125 1764295254.9439
MEM 0.328125 1764295255.0509
MEM 0.328125 1764295255.1576
MEM 0.328125 1764295255.2644
MEM 0.328125 1764295255.3733
MEM 0.328125 1764295255.4834
MEM 0.328125 1764295255.5935
MEM 0.328125 1764295255.7036
MEM 0.328125 1764295255.8114
MEM 0.328125 1764295255.9216
MEM 0.328125 1764295256.0234
MEM 0.328125 1764295256.1321
MEM 0.328125 1764295256.2353
MEM 0.328125 1764295256.3363
MEM 0.328125 1764295256.4465
MEM 0.328125 1764295256.5527
MEM 0.328125 1764295256.6540
MEM 0.328125 1764295256.7646
MEM 0.328125 1764295256.8747
MEM 0.328125 1764295256.9807
MEM 0.328125 1764295257.0838
MEM 0.328125 1764295257.1910
MEM 0.328125 1764295257.3006
MEM 0.328125 1764295257.4104
MEM 0.328125 1764295257.5189
MEM 0.328125 1764295257.6266
MEM 0.328125 1764295257.7331
MEM 0.328125 1764295257.8371
MEM 0.328125 1764295257.9400
MEM 0.328125 1764295258.0424
MEM 0.328125 1764295258.1497
MEM 0.328125 1764295258.2509
MEM 0.328125 1764295258.3572
MEM 0.328125 1764295258.4585
MEM 0.328125 1764295258.5596
MEM 0.328125 1764295258.6614
MEM 0.328125 1764295258.7700
MEM 0.328125 1764295258.8801
MEM 0.328125 1764295258.9824
MEM 0.328125 1764295259.0925
MEM 0.328125 1764295259.2026
MEM 0.328125 1764295259.3120
MEM 0.328125 1764295259.4221
MEM 0.328125 1764295259.5305
MEM 0.328125 1764295259.6359
MEM 0.328125 1764295259.7461
MEM 0.328125 1764295259.8562
MEM 0.328125 1764295259.9662
MEM 0.328125 1764295260.0669
MEM 0.328125 1764295260.1770
MEM 0.328125 1764295260.2826
MEM 0.328125 1764295260.3928
MEM 0.328125 1764295260.5029
MEM 0.328125 1764295260.6055
MEM 0.328125 1764295260.7096
MEM 0.328125 1764295260.8198
MEM 0.328125 1764295260.9278
MEM 0.328125 1764295261.0379
MEM 0.328125 1764295261.1436
MEM 0.328125 1764295261.2537
MEM 0.328125 1764295261.3553
MEM 0.328125 1764295261.4654
MEM 0.328125 1764295261.5755
MEM 0.328125 1764295261.6855
MEM 0.328125 1764295261.7956
MEM 0.328125 1764295261.9056
MEM 0.328125 1764295262.0156
MEM 0.328125 1764295262.1225
MEM 0.328125 1764295262.2325
MEM 0.328125 1764295262.3426
MEM 0.328125 1764295262.4527
MEM 0.328125 1764295262.5627
MEM 0.328125 1764295262.6744
MEM 0.328125 1764295262.7845
MEM 0.328125 1764295262.8946
MEM 0.328125 1764295263.0047
MEM 0.328125 1764295263.1148
MEM 0.328125 1764295263.2249
MEM 0.328125 1764295263.3349
MEM 0.328125 1764295263.4450
MEM 0.328125 1764295263.5552
MEM 0.328125 1764295263.6653
MEM 0.328125 1764295263.7754
MEM 0.328125 1764295263.8855
MEM 0.328125 1764295263.9956
MEM 0.328125 1764295264.1057
MEM 0.328125 1764295264.2157
MEM 0.328125 1764295264.3258
MEM 0.328125 1764295264.4359
MEM 0.328125 1764295264.5460
MEM 0.328125 1764295264.6561
MEM 0.328125 1764295264.7662
MEM 0.328125 1764295264.8764
MEM 0.328125 1764295264.9864
MEM 0.328125 1764295265.0965
MEM 0.328125 1764295265.2066
MEM 0.328125 1764295265.3167
MEM 0.328125 1764295265.4269
MEM 0.328125 1764295265.5370
MEM 0.328125 1764295265.6471
MEM 0.328125 1764295265.7572
MEM 0.328125 1764295265.8672
MEM 0.328125 1764295265.9773
MEM 0.328125 1764295266.0873
MEM 0.328125 1764295266.1974
MEM 0.328125 1764295266.3074
MEM 0.328125 1764295266.4175
MEM 0.328125 1764295266.5276
MEM 0.328125 1764295266.6376
MEM 0.328125 1764295266.7477
MEM 0.328125 1764295266.8577
MEM 0.328125 1764295266.9678
MEM 0.328125 1764295267.0779
MEM 0.328125 1764295267.1879
MEM 0.328125 1764295267.2980
MEM 0.328125 1764295267.4081
MEM 0.328125 1764295267.5182
MEM 0.328125 1764295267.6283
MEM 0.328125 1764295267.7384
MEM 0.328125 1764295267.8485
MEM 0.328125 1764295267.9585
MEM 0.328125 1764295268.0686
MEM 0.328125 1764295268.1787
MEM 0.328125 1764295268.2889
MEM 0.328125 1764295268.3990
MEM 0.328125 1764295268.5091
MEM 0.328125 1764295268.6192
MEM 0.328125 1764295268.7293
MEM 0.328125 1764295268.8394
MEM 0.328125 1764295268.9495
MEM 0.328125 1764295269.0596
MEM 0.328125 1764295269.1681
MEM 0.328125 1764295269.2739
MEM 0.328125 1764295269.3811
MEM 0.328125 1764295269.4863
MEM 0.328125 1764295269.5905
MEM 0.328125 1764295269.7007
MEM 0.328125 1764295269.8107
MEM 0.328125 1764295269.9182
MEM 0.328125 1764295270.0213
MEM 0.328125 1764295270.1228
MEM 0.328125 1764295270.2302
MEM 0.328125 1764295270.3341
MEM 0.328125 1764295270.4421
MEM 0.328125 1764295270.5462
MEM 0.328125 1764295270.6510
MEM 0.328125 1764295270.7612
MEM 0.328125 1764295270.8629
MEM 0.328125 1764295270.9731
MEM 0.328125 1764295271.0831
MEM 0.328125 1764295271.1933
MEM 0.328125 1764295271.3035
MEM 0.328125 1764295271.4136
MEM 0.328125 1764295271.5238
MEM 0.328125 1764295271.6303
MEM 0.328125 1764295271.7405
MEM 0.328125 1764295271.8438
MEM 0.328125 1764295271.9513
MEM 0.328125 1764295272.0614
MEM 0.328125 1764295272.1654
MEM 0.328125 1764295272.2718
MEM 0.328125 1764295272.3802
MEM 0.328125 1764295272.4886
MEM 0.328125 1764295272.5926
MEM 0.328125 1764295272.7009
MEM 0.328125 1764295272.8105
MEM 0.328125 1764295272.9199
MEM 0.328125 1764295273.0255
MEM 0.328125 1764295273.1278
MEM 0.328125 1764295273.2368
MEM 0.328125 1764295273.3469
MEM 0.328125 1764295273.4472
MEM 0.328125 1764295273.5512
MEM 0.328125 1764295273.6613
MEM 0.328125 1764295273.7688
MEM 0.328125 1764295273.8755
MEM 0.328125 1764295273.9856
MEM 0.328125 1764295274.0957
MEM 0.328125 1764295274.2057
MEM 0.328125 1764295274.3076
MEM 0.328125 1764295274.4176
MEM 0.328125 1764295274.5225
MEM 0.328125 1764295274.6238
MEM 0.328125 1764295274.7306
MEM 0.328125 1764295274.8378
MEM 0.328125 1764295274.9437
MEM 0.328125 1764295275.0538
MEM 0.328125 1764295275.1551
MEM 0.328125 1764295275.2605
MEM 0.328125 1764295275.3704
MEM 0.328125 1764295275.4719
MEM 0.328125 1764295275.5820
MEM 0.328125 1764295275.6839
MEM 0.328125 1764295275.7940
MEM 0.328125 1764295275.9041
MEM 0.328125 1764295276.0142
MEM 0.328125 1764295276.1243
MEM 0.328125 1764295276.2262
MEM 0.328125 1764295276.3362
MEM 0.328125 1764295276.4426
MEM 0.328125 1764295276.5493
MEM 0.328125 1764295276.6557
MEM 0.328125 1764295276.7657
MEM 0.328125 1764295276.8743
MEM 0.328125 1764295276.9801
MEM 0.328125 1764295277.0901
MEM 0.328125 1764295277.2002
MEM 0.328125 1764295277.3102
MEM 0.328125 1764295277.4203
MEM 0.328125 1764295277.5210
MEM 0.328125 1764295277.6311
MEM 0.328125 1764295277.7342
MEM 0.328125 1764295277.8401
MEM 0.328125 1764295277.9447
MEM 0.328125 1764295278.0533
MEM 0.328125 1764295278.1633
MEM 0.328125 1764295278.2728
MEM 0.328125 1764295278.3825
MEM 0.328125 1764295278.4926
MEM 0.328125 1764295278.5998
MEM 0.328125 1764295278.7099
MEM 0.328125 1764295278.8199
MEM 0.328125 1764295278.9277
MEM 0.328125 1764295279.0296
MEM 0.328125 1764295279.1364
MEM 0.328125 1764295279.2432
MEM 0.328125 1764295279.3512
MEM 0.328125 1764295279.4611
MEM 0.328125 1764295279.5631
MEM 0.328125 1764295279.6697
MEM 0.328125 1764295279.7796
MEM 0.328125 1764295279.8828
MEM 0.328125 1764295279.9918
MEM 0.328125 1764295280.1018
MEM 0.328125 1764295280.2119
MEM 0.328125 1764295280.3219
MEM 0.328125 1764295280.4227
MEM 0.328125 1764295280.5241
MEM 0.328125 1764295280.6342
MEM 0.328125 1764295280.7428
MEM 0.328125 1764295280.8502
MEM 0.328125 1764295280.9507
MEM 0.328125 1764295281.0608
MEM 0.328125 1764295281.1709
MEM 0.328125 1764295281.2810
MEM 0.328125 1764295281.3911
MEM 0.328125 1764295281.5012
MEM 0.328125 1764295281.6055
MEM 0.328125 1764295281.7155
MEM 0.328125 1764295281.8253
MEM 0.328125 1764295281.9331
MEM 0.328125 1764295282.0431
MEM 0.328125 1764295282.1532
MEM 0.328125 1764295282.2610
MEM 0.328125 1764295282.3711
MEM 0.328125 1764295282.4725
MEM 0.328125 1764295282.5752
MEM 0.328125 1764295282.6773
MEM 0.328125 1764295282.7786
MEM 0.328125 1764295282.8822
MEM 0.328125 1764295282.9920
MEM 0.328125 1764295283.0957
MEM 0.328125 1764295283.2059
MEM 0.328125 1764295283.3160
MEM 0.328125 1764295283.4261
MEM 0.328125 1764295283.5360
MEM 0.328125 1764295283.6444
MEM 0.328125 1764295283.7545
MEM 0.328125 1764295283.8613
MEM 0.328125 1764295283.9714
MEM 0.328125 1764295284.0747
MEM 0.328125 1764295284.1849
MEM 0.328125 1764295284.2936
MEM 0.328125 1764295284.4036
MEM 0.328125 1764295284.5138
MEM 0.328125 1764295284.6239
MEM 0.328125 1764295284.7357
MEM 0.328125 1764295284.8427
MEM 0.328125 1764295284.9528
MEM 0.328125 1764295285.0630
MEM 0.328125 1764295285.1731
MEM 0.328125 1764295285.2821
MEM 0.328125 1764295285.3922
MEM 0.328125 1764295285.5024
MEM 0.328125 1764295285.6110
MEM 0.328125 1764295285.7176
MEM 0.328125 1764295285.8277
MEM 0.328125 1764295285.9378
MEM 0.328125 1764295286.0453
MEM 0.328125 1764295286.1513
MEM 0.328125 1764295286.2561
MEM 0.328125 1764295286.3625
MEM 0.328125 1764295286.4695
MEM 0.328125 1764295286.5795
MEM 0.328125 1764295286.6896
MEM 0.328125 1764295286.7996
MEM 0.328125 1764295286.9063
MEM 0.328125 1764295287.0133
MEM 0.328125 1764295287.1201
MEM 0.328125 1764295287.2267
MEM 0.328125 1764295287.3368
MEM 0.328125 1764295287.4469
MEM 0.328125 1764295287.5512
MEM 0.328125 1764295287.6525
MEM 0.328125 1764295287.7549
MEM 0.328125 1764295287.8615
MEM 0.328125 1764295287.9671
MEM 0.328125 1764295288.0761
MEM 0.328125 1764295288.1861
MEM 0.328125 1764295288.2874
MEM 0.328125 1764295288.3975
MEM 0.328125 1764295288.5076
MEM 0.328125 1764295288.6177
MEM 0.328125 1764295288.7278
MEM 0.328125 1764295288.8379
MEM 0.328125 1764295288.9475
MEM 0.328125 1764295289.0576
MEM 0.328125 1764295289.1648
MEM 0.328125 1764295289.2693
MEM 0.328125 1764295289.3707
MEM 0.328125 1764295289.4773
MEM 0.328125 1764295289.5852
MEM 0.328125 1764295289.6915
MEM 0.328125 1764295289.7972
MEM 0.328125 1764295289.9032
MEM 0.328125 1764295290.0099
MEM 0.328125 1764295290.1201
MEM 0.328125 1764295290.2319
MEM 0.328125 1764295290.3421
MEM 0.328125 1764295290.4522
MEM 0.328125 1764295290.5623
MEM 0.328125 1764295290.6725
MEM 0.328125 1764295290.7786
MEM 0.328125 1764295290.8886
MEM 0.328125 1764295290.9987
MEM 0.328125 1764295291.1088
MEM 0.328125 1764295291.2188
MEM 0.328125 1764295291.3289
MEM 0.328125 1764295291.4390
MEM 0.328125 1764295291.5410
MEM 0.328125 1764295291.6493
MEM 0.328125 1764295291.7545
MEM 0.328125 1764295291.8646
MEM 0.328125 1764295291.9746
MEM 0.328125 1764295292.0791
MEM 0.328125 1764295292.1892
MEM 0.328125 1764295292.2993
MEM 0.328125 1764295292.4000
MEM 0.328125 1764295292.5100
MEM 0.328125 1764295292.6110
MEM 0.328125 1764295292.7147
MEM 0.328125 1764295292.8222
MEM 0.328125 1764295292.9282
MEM 0.328125 1764295293.0383
MEM 0.328125 1764295293.1484
MEM 0.328125 1764295293.2565
MEM 0.328125 1764295293.3634
MEM 0.328125 1764295293.4666
MEM 0.328125 1764295293.5767
MEM 0.328125 1764295293.6867
MEM 0.328125 1764295293.7968
MEM 0.328125 1764295293.9069
MEM 0.328125 1764295294.0169
MEM 0.328125 1764295294.1270
MEM 0.328125 1764295294.2370
MEM 0.328125 1764295294.3471
MEM 0.328125 1764295294.4571
MEM 0.328125 1764295294.5672
MEM 0.328125 1764295294.6773
MEM 0.328125 1764295294.7873
MEM 0.328125 1764295294.8974
MEM 0.328125 1764295295.0074
MEM 0.328125 1764295295.1174
MEM 0.328125 1764295295.2275
MEM 0.328125 1764295295.3376
MEM 0.328125 1764295295.4476
MEM 0.328125 1764295295.5577
MEM 0.328125 1764295295.6677
MEM 0.328125 1764295295.7781
MEM 0.328125 1764295295.8878
MEM 0.328125 1764295295.9941
MEM 0.328125 1764295296.1027
MEM 0.312500 1764295296.2080
MEM 0.312500 1764295296.3148
MEM 0.312500 1764295296.4249
MEM 0.312500 1764295296.5350
MEM 0.312500 1764295296.6445
MEM 0.312500 1764295296.7544
MEM 0.312500 1764295296.8597
MEM 0.312500 1764295296.9659
MEM 0.312500 1764295297.0722
MEM 0.312500 1764295297.1818
MEM 0.312500 1764295297.2832
MEM 0.312500 1764295297.3933
MEM 0.312500 1764295297.4952
MEM 0.312500 1764295297.6052
MEM 0.312500 1764295297.7152
MEM 0.312500 1764295297.8167
MEM 0.312500 1764295297.9199
MEM 0.312500 1764295298.0278
MEM 0.312500 1764295298.1352
MEM 0.312500 1764295298.2452
MEM 0.312500 1764295298.3526
MEM 0.312500 1764295298.4623
MEM 0.312500 1764295298.5706
MEM 0.312500 1764295298.6806
MEM 0.312500 1764295298.7897
MEM 0.312500 1764295298.8969
MEM 0.312500 1764295299.0001
MEM 0.312500 1764295299.1102
MEM 0.312500 1764295299.2173
MEM 0.312500 1764295299.3176
MEM 0.312500 1764295299.4261
MEM 0.312500 1764295299.5362
MEM 0.312500 1764295299.6430
MEM 0.312500 1764295299.7450
MEM 0.312500 1764295299.8456
MEM 0.312500 1764295299.9513
MEM 0.312500 1764295300.0587
MEM 0.312500 1764295300.1677
MEM 0.312500 1764295300.2746
MEM 0.312500 1764295300.3800
MEM 0.312500 1764295300.4865
MEM 0.312500 1764295300.5950
MEM 0.312500 1764295300.6978
MEM 0.312500 1764295300.8079
MEM 0.312500 1764295300.9180
MEM 0.312500 1764295301.0246
MEM 0.312500 1764295301.1307
MEM 0.312500 1764295301.2398
MEM 0.312500 1764295301.3499
MEM 0.312500 1764295301.4560
MEM 0.312500 1764295301.5631
MEM 0.312500 1764295301.6702
MEM 0.312500 1764295301.7762
MEM 0.312500 1764295301.8863
MEM 0.312500 1764295301.9878
MEM 0.312500 1764295302.0906
MEM 0.312500 1764295302.1989
MEM 0.312500 1764295302.3090
MEM 0.312500 1764295302.4108
MEM 0.312500 1764295302.5109
MEM 0.312500 1764295302.6135
MEM 0.312500 1764295302.7167
MEM 0.312500 1764295302.8228
MEM 0.312500 1764295302.9241
MEM 0.312500 1764295303.0321
MEM 0.312500 1764295303.1371
MEM 0.312500 1764295303.2439
MEM 0.312500 1764295303.3541
MEM 0.312500 1764295303.4616
MEM 0.312500 1764295303.5668
MEM 0.312500 1764295303.6691
MEM 0.312500 1764295303.7727
MEM 0.312500 1764295303.8808
MEM 0.312500 1764295303.9909
MEM 0.312500 1764295304.0952
MEM 0.312500 1764295304.2042
MEM 0.312500 1764295304.3133
MEM 0.312500 1764295304.4218
MEM 0.312500 1764295304.5319
MEM 0.312500 1764295304.6420
MEM 0.312500 1764295304.7514
MEM 0.312500 1764295304.8537
MEM 0.312500 1764295304.9637
MEM 0.312500 1764295305.0738
MEM 0.312500 1764295305.1840
MEM 0.312500 1764295305.2907
MEM 0.312500 1764295305.3997
MEM 0.312500 1764295305.5094
MEM 0.312500 1764295305.6195
MEM 0.312500 1764295305.7207
MEM 0.312500 1764295305.8226
MEM 0.312500 1764295305.9308
MEM 0.312500 1764295306.0375
MEM 0.312500 1764295306.1447
MEM 0.312500 1764295306.2547
MEM 0.312500 1764295306.3648
MEM 0.312500 1764295306.4731
MEM 0.312500 1764295306.5767
MEM 0.312500 1764295306.6870
MEM 0.312500 1764295306.7901
MEM 0.312500 1764295306.9002
MEM 0.312500 1764295307.0103
MEM 0.312500 1764295307.1192
MEM 0.312500 1764295307.2212
MEM 0.312500 1764295307.3312
MEM 0.312500 1764295307.4413
MEM 0.312500 1764295307.5514
MEM 0.312500 1764295307.6535
MEM 0.312500 1764295307.7635
MEM 0.312500 1764295307.8736
MEM 0.312500 1764295307.9837
MEM 0.312500 1764295308.0881
MEM 0.312500 1764295308.1921
MEM 0.312500 1764295308.2934
MEM 0.312500 1764295308.4035
MEM 0.312500 1764295308.5073
MEM 0.312500 1764295308.6085
MEM 0.312500 1764295308.7117
MEM 0.312500 1764295308.8151
MEM 0.312500 1764295308.9228
MEM 0.312500 1764295309.0264
MEM 0.312500 1764295309.1365
MEM 0.312500 1764295309.2399
MEM 0.312500 1764295309.3494
MEM 0.312500 1764295309.4513
MEM 0.312500 1764295309.5608
MEM 0.312500 1764295309.6709
MEM 0.312500 1764295309.7810
MEM 0.312500 1764295309.8873
MEM 0.312500 1764295309.9894
MEM 0.312500 1764295310.0961
MEM 0.312500 1764295310.2062
MEM 0.312500 1764295310.3163
MEM 0.312500 1764295310.4263
MEM 0.312500 1764295310.5364
MEM 0.312500 1764295310.6465
