CMDLINE python3 pipeline.py
MEM 4311.109375 1764817087.2260
MEM 4311.109375 1764817087.3302
MEM 4311.109375 1764817087.4354
MEM 4311.109375 1764817087.5407
MEM 4311.109375 1764817087.6459
MEM 4311.109375 1764817087.7511
MEM 4311.109375 1764817087.8563
MEM 4311.109375 1764817087.9615
MEM 4311.109375 1764817088.0633
MEM 4311.109375 1764817088.1685
MEM 4311.109375 1764817088.2689
MEM 4311.109375 1764817088.3705
MEM 4311.109375 1764817088.4757
MEM 4311.109375 1764817088.5805
MEM 4311.109375 1764817088.6849
MEM 4311.109375 1764817088.7890
MEM 4311.109375 1764817088.8930
MEM 4311.109375 1764817088.9945
MEM 4311.109375 1764817089.0956
MEM 4311.109375 1764817089.2000
MEM 4311.109375 1764817089.3009
MEM 4311.109375 1764817089.4061
MEM 4311.109375 1764817089.5091
MEM 4311.109375 1764817089.6129
MEM 4311.109375 1764817089.7177
MEM 4311.109375 1764817089.8228
MEM 4311.109375 1764817089.9281
MEM 4311.109375 1764817090.0333
MEM 4311.109375 1764817090.1385
MEM 4311.109375 1764817090.2438
MEM 4311.109375 1764817090.3490
MEM 4311.109375 1764817090.4496
MEM 4311.109375 1764817090.5504
MEM 4311.109375 1764817090.6529
MEM 4311.109375 1764817090.7554
MEM 4311.109375 1764817090.8609
MEM 4311.109375 1764817090.9622
MEM 4311.109375 1764817091.0675
MEM 4311.109375 1764817091.1725
MEM 4311.109375 1764817091.2777
MEM 4311.109375 1764817091.3829
MEM 4311.109375 1764817091.4881
MEM 4311.109375 1764817091.5918
MEM 4311.109375 1764817091.6971
MEM 4311.109375 1764817091.8010
MEM 4311.109375 1764817091.9062
MEM 4311.109375 1764817092.0071
MEM 4311.109375 1764817092.1085
MEM 4311.109375 1764817092.2093
MEM 4311.109375 1764817092.3145
MEM 4311.109375 1764817092.4189
MEM 4311.109375 1764817092.5230
MEM 4311.109375 1764817092.6258
MEM 4311.109375 1764817092.7267
MEM 4311.109375 1764817092.8289
MEM 4311.109375 1764817092.9321
MEM 4311.109375 1764817093.0372
MEM 4311.109375 1764817093.1425
MEM 4311.109375 1764817093.2448
MEM 4311.109375 1764817093.3489
MEM 4311.109375 1764817093.4541
MEM 4311.109375 1764817093.5593
MEM 4311.109375 1764817093.6639
MEM 4311.109375 1764817093.7677
MEM 4311.109375 1764817093.8729
MEM 4311.109375 1764817093.9755
MEM 4311.109375 1764817094.0769
MEM 4311.109375 1764817094.1821
MEM 4311.109375 1764817094.2843
MEM 4311.109375 1764817094.3870
MEM 4311.109375 1764817094.4923
MEM 4311.109375 1764817094.5962
MEM 4311.109375 1764817094.7009
MEM 4311.109375 1764817094.8023
MEM 4311.109375 1764817094.9052
MEM 4311.109375 1764817095.0098
MEM 4311.109375 1764817095.1151
MEM 4311.109375 1764817095.2177
MEM 4311.109375 1764817095.3230
MEM 4311.109375 1764817095.4262
MEM 4311.109375 1764817095.5315
MEM 4311.109375 1764817095.6365
MEM 4311.109375 1764817095.7418
MEM 4311.109375 1764817095.8440
MEM 4311.109375 1764817095.9488
MEM 4311.109375 1764817096.0502
MEM 4311.109375 1764817096.1556
MEM 4311.109375 1764817096.2585
MEM 4311.109375 1764817096.3637
MEM 4311.109375 1764817096.4659
MEM 4311.109375 1764817096.5689
MEM 4311.109375 1764817096.6708
MEM 4311.109375 1764817096.7757
MEM 4311.109375 1764817096.8808
MEM 4311.109375 1764817096.9860
MEM 4311.109375 1764817097.0907
MEM 4311.109375 1764817097.1916
MEM 4311.109375 1764817097.2968
MEM 4311.109375 1764817097.3996
MEM 4311.109375 1764817097.5048
MEM 4311.109375 1764817097.6085
MEM 4311.109375 1764817097.7139
MEM 4311.109375 1764817097.8195
MEM 4311.109375 1764817097.9244
MEM 4311.109375 1764817098.0275
MEM 4311.109375 1764817098.1329
MEM 4311.109375 1764817098.2379
MEM 4311.109375 1764817098.3381
MEM 4311.109375 1764817098.4434
MEM 4311.109375 1764817098.5487
MEM 4311.109375 1764817098.6505
MEM 4311.109375 1764817098.7560
MEM 4311.109375 1764817098.8593
MEM 4311.109375 1764817098.9646
MEM 4311.109375 1764817099.0684
MEM 4311.109375 1764817099.1708
MEM 4311.109375 1764817099.2760
MEM 4311.109375 1764817099.3804
MEM 4311.109375 1764817099.4856
MEM 4311.109375 1764817099.5862
MEM 4311.109375 1764817099.6916
MEM 4311.109375 1764817099.7960
MEM 4311.109375 1764817099.9003
MEM 4311.109375 1764817100.0011
MEM 4311.109375 1764817100.1052
MEM 4311.109375 1764817100.2101
MEM 4311.109375 1764817100.3116
MEM 4311.109375 1764817100.4149
MEM 4311.109375 1764817100.5184
MEM 4311.109375 1764817100.6210
MEM 4311.109375 1764817100.7259
MEM 4311.109375 1764817100.8278
MEM 4311.109375 1764817100.9302
MEM 4311.109375 1764817101.0342
MEM 4311.109375 1764817101.1355
MEM 4311.109375 1764817101.2372
MEM 4311.109375 1764817101.3383
MEM 4311.109375 1764817101.4397
MEM 4311.109375 1764817101.5452
MEM 4311.109375 1764817101.6464
MEM 4311.109375 1764817101.7511
MEM 4311.109375 1764817101.8566
MEM 4311.109375 1764817101.9610
MEM 4311.109375 1764817102.0626
MEM 4311.109375 1764817102.1668
MEM 4311.109375 1764817102.2721
MEM 4311.109375 1764817102.3757
MEM 4311.109375 1764817102.4777
MEM 4311.109375 1764817102.5829
MEM 4311.109375 1764817102.6881
MEM 4311.109375 1764817102.7927
MEM 4311.109375 1764817102.8962
MEM 4311.109375 1764817103.0010
MEM 4311.109375 1764817103.1065
MEM 4311.109375 1764817103.2096
MEM 4311.109375 1764817103.3149
MEM 4311.109375 1764817103.4177
MEM 4311.109375 1764817103.5230
MEM 4311.109375 1764817103.6283
MEM 4311.109375 1764817103.7335
MEM 4311.109375 1764817103.8363
MEM 4311.109375 1764817103.9405
MEM 4311.109375 1764817104.0461
MEM 4311.109375 1764817104.1484
MEM 4311.109375 1764817104.2536
MEM 4311.109375 1764817104.3589
MEM 4311.109375 1764817104.4623
MEM 4311.109375 1764817104.5628
MEM 4311.109375 1764817104.6645
MEM 4311.109375 1764817104.7697
MEM 4311.109375 1764817104.8751
MEM 4311.109375 1764817104.9801
MEM 4311.109375 1764817105.0854
MEM 4311.109375 1764817105.1882
MEM 4311.109375 1764817105.2930
MEM 4311.109375 1764817105.3983
MEM 4311.109375 1764817105.5029
MEM 4311.109375 1764817105.6082
MEM 4311.109375 1764817105.7135
MEM 4311.109375 1764817105.8189
MEM 4311.109375 1764817105.9236
MEM 4311.109375 1764817106.0289
MEM 4311.109375 1764817106.1334
MEM 4311.109375 1764817106.2363
MEM 4311.109375 1764817106.3415
MEM 4311.109375 1764817106.4429
MEM 4311.109375 1764817106.5482
MEM 4311.109375 1764817106.6534
MEM 4311.109375 1764817106.7553
MEM 4311.109375 1764817106.8576
MEM 4311.109375 1764817106.9602
MEM 4311.109375 1764817107.0634
MEM 4311.109375 1764817107.1670
MEM 4311.109375 1764817107.2722
MEM 4311.109375 1764817107.3775
MEM 4311.109375 1764817107.4797
MEM 4311.109375 1764817107.5845
MEM 4311.109375 1764817107.6896
MEM 4311.109375 1764817107.7927
MEM 4311.109375 1764817107.8956
MEM 4311.109375 1764817107.9995
MEM 4311.109375 1764817108.1047
MEM 4311.109375 1764817108.2094
MEM 4311.109375 1764817108.3105
MEM 4311.109375 1764817108.4130
MEM 4311.109375 1764817108.5178
MEM 4311.109375 1764817108.6232
MEM 4311.109375 1764817108.7271
MEM 4311.109375 1764817108.8289
MEM 4311.109375 1764817108.9304
MEM 4311.109375 1764817109.0356
MEM 4311.109375 1764817109.1410
MEM 4311.109375 1764817109.2460
MEM 4311.109375 1764817109.3513
MEM 4311.109375 1764817109.4566
MEM 4311.109375 1764817109.5589
MEM 4311.109375 1764817109.6608
MEM 4311.109375 1764817109.7661
MEM 4311.109375 1764817109.8691
MEM 4311.109375 1764817109.9743
MEM 4311.109375 1764817110.0766
MEM 4311.109375 1764817110.1808
MEM 4311.109375 1764817110.2814
MEM 4311.109375 1764817110.3868
MEM 4311.109375 1764817110.4885
MEM 4311.109375 1764817110.5924
MEM 4311.109375 1764817110.6978
MEM 4311.109375 1764817110.8031
MEM 4311.109375 1764817110.9084
MEM 4311.109375 1764817111.0096
MEM 4311.109375 1764817111.1132
MEM 4311.109375 1764817111.2175
MEM 4311.109375 1764817111.3196
MEM 4311.109375 1764817111.4214
MEM 4311.109375 1764817111.5254
MEM 4311.109375 1764817111.6303
MEM 4311.109375 1764817111.7356
MEM 4311.109375 1764817111.8401
MEM 4311.109375 1764817111.9453
MEM 4311.109375 1764817112.0495
MEM 4311.109375 1764817112.1537
MEM 4311.109375 1764817112.2574
MEM 4311.109375 1764817112.3595
MEM 4311.109375 1764817112.4650
MEM 4311.109375 1764817112.5682
MEM 4311.109375 1764817112.6715
MEM 4311.109375 1764817112.7763
MEM 4311.109375 1764817112.8797
MEM 4311.109375 1764817112.9844
MEM 4311.109375 1764817113.0876
MEM 4311.109375 1764817113.1929
MEM 4311.109375 1764817113.2981
MEM 4311.109375 1764817113.4034
MEM 4311.109375 1764817113.5087
MEM 4311.109375 1764817113.6094
MEM 4311.109375 1764817113.7150
MEM 4311.109375 1764817113.8203
MEM 4311.109375 1764817113.9237
MEM 4311.109375 1764817114.0289
MEM 4311.109375 1764817114.1321
MEM 4311.109375 1764817114.2369
MEM 4311.109375 1764817114.3383
MEM 4311.109375 1764817114.4437
MEM 4311.109375 1764817114.5459
MEM 4311.109375 1764817114.6511
MEM 4311.109375 1764817114.7527
MEM 4311.109375 1764817114.8580
MEM 4311.109375 1764817114.9622
MEM 4311.109375 1764817115.0675
MEM 4311.109375 1764817115.1727
MEM 4311.109375 1764817115.2770
MEM 4311.109375 1764817115.3778
MEM 4311.109375 1764817115.4833
MEM 4311.109375 1764817115.5863
MEM 4311.109375 1764817115.6916
MEM 4311.109375 1764817115.7968
MEM 4311.109375 1764817115.9021
MEM 4311.109375 1764817116.0053
MEM 4311.109375 1764817116.1096
MEM 4311.109375 1764817116.2126
MEM 4311.109375 1764817116.3180
MEM 4311.109375 1764817116.4223
MEM 4311.109375 1764817116.5275
MEM 4311.109375 1764817116.6328
MEM 4311.109375 1764817116.7343
MEM 4311.109375 1764817116.8353
MEM 4311.109375 1764817116.9356
MEM 4311.109375 1764817117.0370
MEM 4311.109375 1764817117.1423
MEM 4311.109375 1764817117.2460
MEM 4311.109375 1764817117.3512
MEM 4311.109375 1764817117.4564
MEM 4311.109375 1764817117.5602
MEM 4311.109375 1764817117.6655
MEM 4311.109375 1764817117.7690
MEM 4311.109375 1764817117.8701
MEM 4311.109375 1764817117.9728
MEM 4311.109375 1764817118.0742
MEM 4311.109375 1764817118.1793
MEM 4311.109375 1764817118.2852
MEM 4311.109375 1764817118.3905
MEM 4311.109375 1764817118.4925
MEM 4311.109375 1764817118.5941
MEM 4311.109375 1764817118.6956
MEM 4311.109375 1764817118.8000
MEM 4311.109375 1764817118.9055
MEM 4311.109375 1764817119.0112
MEM 4311.109375 1764817119.1167
MEM 4311.109375 1764817119.2178
MEM 4311.109375 1764817119.3218
MEM 4311.109375 1764817119.4260
MEM 4311.109375 1764817119.5312
MEM 4311.109375 1764817119.6321
MEM 4311.109375 1764817119.7334
MEM 4311.109375 1764817119.8369
MEM 4311.109375 1764817119.9417
MEM 4311.109375 1764817120.0440
MEM 4311.109375 1764817120.1462
MEM 4311.109375 1764817120.2467
MEM 4311.109375 1764817120.3496
MEM 4311.109375 1764817120.4549
MEM 4311.109375 1764817120.5561
MEM 4311.109375 1764817120.6584
MEM 4311.109375 1764817120.7634
MEM 4311.109375 1764817120.8687
MEM 4311.109375 1764817120.9741
MEM 4311.109375 1764817121.0793
MEM 4311.109375 1764817121.1847
MEM 4311.109375 1764817121.2885
MEM 4311.109375 1764817121.3937
MEM 4311.109375 1764817121.4989
MEM 4311.109375 1764817121.6041
MEM 4311.109375 1764817121.7094
MEM 4311.109375 1764817121.8133
MEM 4311.109375 1764817121.9186
MEM 4311.109375 1764817122.0221
MEM 4311.109375 1764817122.1274
MEM 4311.109375 1764817122.2302
MEM 4311.109375 1764817122.3353
MEM 4311.109375 1764817122.4405
MEM 4311.109375 1764817122.5417
MEM 4311.109375 1764817122.6465
MEM 4311.109375 1764817122.7495
MEM 4311.109375 1764817122.8517
MEM 4311.109375 1764817122.9525
MEM 4311.109375 1764817123.0578
MEM 4311.109375 1764817123.1631
MEM 4311.109375 1764817123.2684
MEM 4311.109375 1764817123.3730
MEM 4311.109375 1764817123.4782
MEM 4311.109375 1764817123.5810
MEM 4311.109375 1764817123.6831
MEM 4311.109375 1764817123.7867
MEM 4311.109375 1764817123.8905
MEM 4311.109375 1764817123.9939
MEM 4311.109375 1764817124.0992
MEM 4311.109375 1764817124.2045
MEM 4311.109375 1764817124.3087
MEM 4311.109375 1764817124.4139
MEM 4311.109375 1764817124.5192
MEM 4311.109375 1764817124.6216
MEM 4311.109375 1764817124.7269
MEM 4311.109375 1764817124.8322
MEM 4311.109375 1764817124.9374
MEM 4311.109375 1764817125.0397
MEM 4311.109375 1764817125.1436
MEM 4311.109375 1764817125.2467
MEM 4311.109375 1764817125.3520
MEM 4311.109375 1764817125.4573
MEM 4311.109375 1764817125.5625
MEM 4311.109375 1764817125.6666
MEM 4311.109375 1764817125.7718
MEM 4311.109375 1764817125.8770
MEM 4311.109375 1764817125.9812
MEM 4311.109375 1764817126.0844
MEM 4311.109375 1764817126.1898
MEM 4311.109375 1764817126.2936
MEM 4311.109375 1764817126.3969
MEM 4311.109375 1764817126.4981
MEM 4311.109375 1764817126.6034
MEM 4311.109375 1764817126.7046
MEM 4311.109375 1764817126.8098
MEM 4311.109375 1764817126.9133
MEM 4311.109375 1764817127.0185
MEM 4311.109375 1764817127.1238
MEM 4311.109375 1764817127.2244
MEM 4311.109375 1764817127.3296
MEM 4311.109375 1764817127.4349
MEM 4311.109375 1764817127.5401
MEM 4311.109375 1764817127.6431
MEM 4311.109375 1764817127.7468
MEM 4311.109375 1764817127.8515
MEM 4311.109375 1764817127.9569
MEM 4311.109375 1764817128.0594
MEM 4311.109375 1764817128.1647
MEM 4311.109375 1764817128.2691
MEM 4311.109375 1764817128.3739
MEM 4311.109375 1764817128.4769
MEM 4311.109375 1764817128.5821
MEM 4311.109375 1764817128.6850
MEM 4311.109375 1764817128.7884
MEM 4311.109375 1764817128.8931
MEM 4311.109375 1764817128.9958
MEM 4311.109375 1764817129.1010
MEM 4311.109375 1764817129.2059
MEM 4311.109375 1764817129.3068
MEM 4311.109375 1764817129.4105
MEM 4311.109375 1764817129.5116
MEM 4311.109375 1764817129.6168
MEM 4311.109375 1764817129.7217
MEM 4311.109375 1764817129.8256
MEM 4311.109375 1764817129.9296
MEM 4311.109375 1764817130.0335
MEM 4311.109375 1764817130.1340
MEM 4311.109375 1764817130.2368
MEM 4311.109375 1764817130.3399
MEM 4311.109375 1764817130.4452
MEM 4311.109375 1764817130.5505
MEM 4311.109375 1764817130.6557
MEM 4311.109375 1764817130.7588
MEM 4311.109375 1764817130.8601
MEM 4311.109375 1764817130.9653
MEM 4311.109375 1764817131.0701
MEM 4311.109375 1764817131.1725
MEM 4311.109375 1764817131.2770
MEM 4311.109375 1764817131.3822
MEM 4311.109375 1764817131.4849
MEM 4311.109375 1764817131.5901
MEM 4311.109375 1764817131.6954
MEM 4311.109375 1764817131.7995
MEM 4311.109375 1764817131.9033
MEM 4311.109375 1764817132.0042
MEM 4311.109375 1764817132.1095
MEM 4311.109375 1764817132.2134
MEM 4311.109375 1764817132.3187
MEM 4311.109375 1764817132.4240
MEM 4311.109375 1764817132.5291
MEM 4311.109375 1764817132.6316
MEM 4311.109375 1764817132.7366
MEM 4311.109375 1764817132.8396
MEM 4311.109375 1764817132.9436
MEM 4311.109375 1764817133.0476
MEM 4311.109375 1764817133.1528
MEM 4311.109375 1764817133.2582
MEM 4311.109375 1764817133.3634
MEM 4311.109375 1764817133.4659
MEM 4311.109375 1764817133.5711
MEM 4311.109375 1764817133.6728
MEM 4311.109375 1764817133.7750
MEM 4311.109375 1764817133.8803
MEM 4311.109375 1764817133.9809
MEM 4311.109375 1764817134.0861
MEM 4311.109375 1764817134.1880
MEM 4311.109375 1764817134.2883
MEM 4311.109375 1764817134.3935
MEM 4311.109375 1764817134.4967
MEM 4311.109375 1764817134.5995
MEM 4311.109375 1764817134.7049
MEM 4311.109375 1764817134.8087
MEM 4311.109375 1764817134.9139
MEM 4311.109375 1764817135.0191
MEM 4311.109375 1764817135.1221
MEM 4311.109375 1764817135.2274
MEM 4311.109375 1764817135.3327
MEM 4311.109375 1764817135.4370
MEM 4311.109375 1764817135.5422
MEM 4311.109375 1764817135.6430
MEM 4311.109375 1764817135.7481
MEM 4311.109375 1764817135.8533
MEM 4311.109375 1764817135.9566
MEM 4311.109375 1764817136.0619
MEM 4311.109375 1764817136.1671
MEM 4311.109375 1764817136.2717
MEM 4311.109375 1764817136.3742
MEM 4311.109375 1764817136.4769
MEM 4311.109375 1764817136.5821
MEM 4311.109375 1764817136.6849
MEM 4311.109375 1764817136.7903
MEM 4311.109375 1764817136.8955
MEM 4311.109375 1764817137.0007
MEM 4311.109375 1764817137.1032
MEM 4311.109375 1764817137.2083
MEM 4311.109375 1764817137.3097
MEM 4311.109375 1764817137.4149
MEM 4311.109375 1764817137.5202
MEM 4311.109375 1764817137.6231
MEM 4311.109375 1764817137.7284
MEM 4311.109375 1764817137.8327
MEM 4311.109375 1764817137.9348
MEM 4311.109375 1764817138.0400
MEM 4311.109375 1764817138.1450
MEM 4311.109375 1764817138.2503
MEM 4311.109375 1764817138.3556
MEM 4311.109375 1764817138.4608
MEM 4311.109375 1764817138.5624
MEM 4311.109375 1764817138.6670
MEM 4311.109375 1764817138.7695
MEM 4311.109375 1764817138.8721
MEM 4311.109375 1764817138.9775
MEM 4311.109375 1764817139.0794
MEM 4311.109375 1764817139.1831
MEM 4311.109375 1764817139.2880
MEM 4311.109375 1764817139.3921
MEM 4311.109375 1764817139.4966
MEM 4311.109375 1764817139.6018
MEM 4311.109375 1764817139.7051
MEM 4311.109375 1764817139.8103
MEM 4311.109375 1764817139.9155
MEM 4311.109375 1764817140.0208
MEM 4311.109375 1764817140.1262
MEM 4311.109375 1764817140.2303
MEM 4311.109375 1764817140.3320
MEM 4311.109375 1764817140.4373
MEM 4311.109375 1764817140.5413
MEM 4311.109375 1764817140.6459
MEM 4311.109375 1764817140.7513
MEM 4311.109375 1764817140.8556
MEM 4311.109375 1764817140.9609
MEM 4311.109375 1764817141.0661
MEM 4311.109375 1764817141.1714
MEM 4311.109375 1764817141.2734
MEM 4311.109375 1764817141.3786
MEM 4311.109375 1764817141.4838
MEM 4311.109375 1764817141.5891
MEM 4311.109375 1764817141.6904
MEM 4311.109375 1764817141.7930
MEM 4311.109375 1764817141.8943
MEM 4311.109375 1764817141.9995
MEM 4311.109375 1764817142.1027
MEM 4311.109375 1764817142.2051
MEM 4311.109375 1764817142.3081
MEM 4311.109375 1764817142.4105
MEM 4311.109375 1764817142.5144
MEM 4311.109375 1764817142.6187
MEM 4311.109375 1764817142.7218
MEM 4311.109375 1764817142.8267
MEM 4311.109375 1764817142.9319
MEM 4311.109375 1764817143.0335
MEM 4311.109375 1764817143.1340
MEM 4311.109375 1764817143.2394
MEM 4311.109375 1764817143.3417
MEM 4311.109375 1764817143.4421
MEM 4311.109375 1764817143.5450
MEM 4311.109375 1764817143.6502
MEM 4311.109375 1764817143.7554
MEM 4311.109375 1764817143.8608
MEM 4311.109375 1764817143.9635
MEM 4311.109375 1764817144.0674
MEM 4311.109375 1764817144.1687
MEM 4311.109375 1764817144.2717
MEM 4311.109375 1764817144.3736
MEM 4311.109375 1764817144.4788
MEM 4311.109375 1764817144.5840
MEM 4311.109375 1764817144.6892
MEM 4311.109375 1764817144.7945
MEM 4311.109375 1764817144.8961
MEM 4311.109375 1764817145.0013
MEM 4311.109375 1764817145.1065
MEM 4311.109375 1764817145.2082
MEM 4311.109375 1764817145.3135
MEM 4311.109375 1764817145.4188
MEM 4311.109375 1764817145.5240
MEM 4311.109375 1764817145.6292
MEM 4311.109375 1764817145.7333
MEM 4311.109375 1764817145.8383
MEM 4311.109375 1764817145.9436
MEM 4311.109375 1764817146.0444
MEM 4311.109375 1764817146.1497
MEM 4311.109375 1764817146.2549
MEM 4311.109375 1764817146.3562
MEM 4311.109375 1764817146.4614
MEM 4311.109375 1764817146.5622
MEM 4311.109375 1764817146.6632
MEM 4311.109375 1764817146.7668
MEM 4311.109375 1764817146.8687
MEM 4311.109375 1764817146.9726
MEM 4311.109375 1764817147.0779
MEM 4311.109375 1764817147.1831
MEM 4311.109375 1764817147.2876
MEM 4311.109375 1764817147.3907
MEM 4311.109375 1764817147.4960
MEM 4311.109375 1764817147.6013
MEM 4311.109375 1764817147.7041
MEM 4311.109375 1764817147.8068
MEM 4311.109375 1764817147.9118
MEM 4311.109375 1764817148.0170
MEM 4311.109375 1764817148.1196
MEM 4311.109375 1764817148.2248
MEM 4311.109375 1764817148.3300
MEM 4311.109375 1764817148.4308
MEM 4311.109375 1764817148.5350
MEM 4311.109375 1764817148.6389
MEM 4311.109375 1764817148.7436
MEM 4311.109375 1764817148.8466
MEM 4311.109375 1764817148.9473
MEM 4311.109375 1764817149.0526
MEM 4311.109375 1764817149.1569
MEM 4311.109375 1764817149.2612
MEM 4311.109375 1764817149.3634
MEM 4311.109375 1764817149.4669
MEM 4311.109375 1764817149.5705
MEM 4311.109375 1764817149.6758
MEM 4311.109375 1764817149.7801
MEM 4311.109375 1764817149.8853
MEM 4311.109375 1764817149.9862
MEM 4311.109375 1764817150.0876
MEM 4311.109375 1764817150.1916
MEM 4311.109375 1764817150.2950
MEM 4311.109375 1764817150.4002
MEM 4311.109375 1764817150.5037
MEM 4311.109375 1764817150.6047
MEM 4311.109375 1764817150.7100
MEM 4311.109375 1764817150.8153
MEM 4311.109375 1764817150.9199
MEM 4311.109375 1764817151.0210
MEM 4311.109375 1764817151.1217
MEM 4311.109375 1764817151.2249
MEM 4311.109375 1764817151.3258
MEM 4311.109375 1764817151.4311
MEM 4311.109375 1764817151.5329
MEM 4311.109375 1764817151.6351
MEM 4311.109375 1764817151.7384
MEM 4311.109375 1764817151.8436
MEM 4311.109375 1764817151.9457
MEM 4311.109375 1764817152.0492
MEM 4311.109375 1764817152.1544
MEM 4311.109375 1764817152.2572
MEM 4311.109375 1764817152.3596
MEM 4311.109375 1764817152.4648
MEM 4311.109375 1764817152.5683
MEM 4311.109375 1764817152.6737
MEM 4311.109375 1764817152.7758
MEM 4311.109375 1764817152.8811
MEM 4311.109375 1764817152.9850
MEM 4311.109375 1764817153.0900
MEM 4311.109375 1764817153.1924
MEM 4311.109375 1764817153.2966
MEM 4311.109375 1764817153.4010
MEM 4311.109375 1764817153.5062
MEM 4311.109375 1764817153.6080
MEM 4311.109375 1764817153.7133
MEM 4311.109375 1764817153.8155
MEM 4311.109375 1764817153.9209
MEM 4311.109375 1764817154.0229
MEM 4311.109375 1764817154.1250
MEM 4311.109375 1764817154.2300
MEM 4311.109375 1764817154.3354
MEM 4311.109375 1764817154.4408
MEM 4311.109375 1764817154.5428
MEM 4311.109375 1764817154.6473
MEM 4311.109375 1764817154.7525
MEM 4311.109375 1764817154.8577
MEM 4311.109375 1764817154.9613
MEM 4311.109375 1764817155.0665
MEM 4311.109375 1764817155.1717
MEM 4311.109375 1764817155.2770
MEM 4311.109375 1764817155.3822
MEM 4311.109375 1764817155.4875
MEM 4311.109375 1764817155.5916
MEM 4311.109375 1764817155.6968
MEM 4311.109375 1764817155.7986
MEM 4311.109375 1764817155.9039
MEM 4311.109375 1764817156.0077
MEM 4311.109375 1764817156.1103
MEM 4311.109375 1764817156.2125
MEM 4311.109375 1764817156.3169
MEM 4311.109375 1764817156.4182
MEM 4311.109375 1764817156.5206
MEM 4311.109375 1764817156.6259
MEM 4311.109375 1764817156.7301
MEM 4311.109375 1764817156.8354
MEM 4311.109375 1764817156.9390
MEM 4311.109375 1764817157.0443
MEM 4311.109375 1764817157.1460
MEM 4311.109375 1764817157.2499
MEM 4311.109375 1764817157.3551
MEM 4311.109375 1764817157.4562
MEM 4311.109375 1764817157.5587
MEM 4311.109375 1764817157.6626
MEM 4311.109375 1764817157.7633
MEM 4311.109375 1764817157.8686
MEM 4311.109375 1764817157.9738
MEM 4311.109375 1764817158.0772
MEM 4311.109375 1764817158.1826
MEM 4311.109375 1764817158.2850
MEM 4311.109375 1764817158.3902
MEM 4311.109375 1764817158.4908
MEM 4311.109375 1764817158.5943
MEM 4311.109375 1764817158.6995
MEM 4311.109375 1764817158.8013
MEM 4311.109375 1764817158.9066
MEM 4311.109375 1764817159.0118
MEM 4311.109375 1764817159.1170
MEM 4311.109375 1764817159.2217
MEM 4311.109375 1764817159.3269
MEM 4311.109375 1764817159.4320
MEM 4311.109375 1764817159.5372
MEM 4311.109375 1764817159.6424
MEM 4311.109375 1764817159.7478
MEM 4311.109375 1764817159.8530
MEM 4311.109375 1764817159.9574
MEM 4311.109375 1764817160.0609
MEM 4311.109375 1764817160.1661
MEM 4311.109375 1764817160.2694
MEM 4311.109375 1764817160.3746
MEM 4311.109375 1764817160.4769
MEM 4311.109375 1764817160.5802
MEM 4311.109375 1764817160.6849
MEM 4311.109375 1764817160.7874
MEM 4311.109375 1764817160.8926
MEM 4311.109375 1764817160.9956
MEM 4311.109375 1764817161.0974
MEM 4311.109375 1764817161.2022
MEM 4311.109375 1764817161.3049
MEM 4311.109375 1764817161.4100
MEM 4311.109375 1764817161.5103
MEM 4311.109375 1764817161.6155
MEM 4311.109375 1764817161.7206
MEM 4311.109375 1764817161.8216
MEM 4311.109375 1764817161.9241
MEM 4311.109375 1764817162.0294
MEM 4311.109375 1764817162.1311
MEM 4311.109375 1764817162.2364
MEM 4311.109375 1764817162.3403
MEM 4311.109375 1764817162.4456
MEM 4311.109375 1764817162.5509
MEM 4311.109375 1764817162.6561
MEM 4311.109375 1764817162.7614
MEM 4311.109375 1764817162.8633
MEM 4311.109375 1764817162.9685
MEM 4311.109375 1764817163.0737
MEM 4311.109375 1764817163.1742
MEM 4311.109375 1764817163.2795
MEM 4311.109375 1764817163.3800
MEM 4311.109375 1764817163.4814
MEM 4311.109375 1764817163.5836
MEM 4311.109375 1764817163.6883
MEM 4311.109375 1764817163.7935
MEM 4311.109375 1764817163.8956
MEM 4311.109375 1764817164.0004
MEM 4311.109375 1764817164.1015
MEM 4311.109375 1764817164.2042
MEM 4311.109375 1764817164.3062
MEM 4311.109375 1764817164.4076
MEM 4311.109375 1764817164.5099
MEM 4311.109375 1764817164.6110
MEM 4311.109375 1764817164.7160
MEM 4311.109375 1764817164.8210
MEM 4311.109375 1764817164.9262
MEM 4311.109375 1764817165.0317
MEM 4311.109375 1764817165.1331
MEM 4311.109375 1764817165.2383
MEM 4311.109375 1764817165.3435
MEM 4311.109375 1764817165.4488
MEM 4311.109375 1764817165.5527
MEM 4311.109375 1764817165.6551
MEM 4311.109375 1764817165.7604
MEM 4311.109375 1764817165.8636
MEM 4311.109375 1764817165.9665
MEM 4311.109375 1764817166.0674
MEM 4311.109375 1764817166.1710
MEM 4311.109375 1764817166.2725
MEM 4311.109375 1764817166.3756
MEM 4311.109375 1764817166.4769
MEM 4311.109375 1764817166.5788
MEM 4311.109375 1764817166.6842
MEM 4311.109375 1764817166.7884
MEM 4311.109375 1764817166.8926
MEM 4311.109375 1764817166.9978
MEM 4311.109375 1764817167.1031
MEM 4311.109375 1764817167.2073
MEM 4311.109375 1764817167.3133
MEM 4311.109375 1764817167.4153
MEM 4311.109375 1764817167.5169
MEM 4311.109375 1764817167.6178
MEM 4311.109375 1764817167.7225
