CMDLINE python3 pipeline.py
MEM 298.687500 1764816886.2603
MEM 298.687500 1764816886.3655
MEM 298.687500 1764816886.4707
MEM 298.687500 1764816886.5761
MEM 298.687500 1764816886.6772
MEM 298.687500 1764816886.7825
MEM 298.687500 1764816886.8863
MEM 298.687500 1764816886.9915
MEM 298.687500 1764816887.0968
MEM 298.687500 1764816887.2021
MEM 298.687500 1764816887.3029
MEM 298.687500 1764816887.4081
MEM 298.687500 1764816887.5095
MEM 298.687500 1764816887.6108
MEM 298.687500 1764816887.7137
MEM 298.687500 1764816887.8185
MEM 298.687500 1764816887.9238
MEM 298.687500 1764816888.0288
MEM 298.687500 1764816888.1341
MEM 298.687500 1764816888.2343
MEM 298.687500 1764816888.3396
MEM 298.687500 1764816888.4426
MEM 298.687500 1764816888.5429
MEM 298.687500 1764816888.6463
MEM 298.687500 1764816888.7469
MEM 298.687500 1764816888.8481
MEM 298.687500 1764816888.9534
MEM 298.687500 1764816889.0583
MEM 298.687500 1764816889.1636
MEM 298.687500 1764816889.2668
MEM 298.687500 1764816889.3721
MEM 298.687500 1764816889.4771
MEM 298.687500 1764816889.5796
MEM 298.687500 1764816889.6798
MEM 298.687500 1764816889.7852
MEM 298.687500 1764816889.8872
MEM 298.687500 1764816889.9892
MEM 298.687500 1764816890.0896
MEM 298.687500 1764816890.1948
MEM 298.687500 1764816890.2986
MEM 298.687500 1764816890.4038
MEM 298.687500 1764816890.5072
MEM 298.687500 1764816890.6125
MEM 298.687500 1764816890.7177
MEM 298.687500 1764816890.8230
MEM 298.687500 1764816890.9255
MEM 298.687500 1764816891.0288
MEM 298.687500 1764816891.1297
MEM 298.687500 1764816891.2349
MEM 298.687500 1764816891.3402
MEM 298.687500 1764816891.4452
MEM 298.687500 1764816891.5466
MEM 298.687500 1764816891.6487
MEM 298.687500 1764816891.7539
MEM 298.687500 1764816891.8593
MEM 298.687500 1764816891.9636
MEM 298.687500 1764816892.0685
MEM 298.687500 1764816892.1716
MEM 298.687500 1764816892.2738
MEM 298.687500 1764816892.3776
MEM 298.687500 1764816892.4779
MEM 298.687500 1764816892.5796
MEM 298.687500 1764816892.6808
MEM 298.687500 1764816892.7860
MEM 298.687500 1764816892.8893
MEM 298.687500 1764816892.9946
MEM 298.687500 1764816893.0987
MEM 298.687500 1764816893.2040
MEM 298.687500 1764816893.3074
MEM 298.687500 1764816893.4126
MEM 298.687500 1764816893.5138
MEM 298.687500 1764816893.6190
MEM 298.687500 1764816893.7242
MEM 298.687500 1764816893.8294
MEM 298.687500 1764816893.9346
MEM 298.687500 1764816894.0399
MEM 298.687500 1764816894.1452
MEM 298.687500 1764816894.2487
MEM 298.687500 1764816894.3539
MEM 298.687500 1764816894.4591
MEM 298.687500 1764816894.5597
MEM 298.687500 1764816894.6648
MEM 298.687500 1764816894.7679
MEM 298.687500 1764816894.8700
MEM 298.687500 1764816894.9732
MEM 298.687500 1764816895.0778
MEM 298.687500 1764816895.1831
MEM 298.687500 1764816895.2862
MEM 298.687500 1764816895.3903
MEM 298.687500 1764816895.4955
MEM 298.687500 1764816895.5973
MEM 298.687500 1764816895.7025
MEM 298.687500 1764816895.8076
MEM 298.687500 1764816895.9128
MEM 298.687500 1764816896.0158
MEM 298.687500 1764816896.1202
MEM 298.687500 1764816896.2244
MEM 298.687500 1764816896.3297
MEM 298.687500 1764816896.4307
MEM 298.687500 1764816896.5359
MEM 298.687500 1764816896.6411
MEM 298.687500 1764816896.7463
MEM 298.687500 1764816896.8520
MEM 298.687500 1764816896.9540
MEM 298.687500 1764816897.0560
MEM 298.687500 1764816897.1610
MEM 298.687500 1764816897.2639
MEM 298.687500 1764816897.3669
MEM 298.687500 1764816897.4713
MEM 298.687500 1764816897.5755
MEM 298.687500 1764816897.6808
MEM 298.687500 1764816897.7816
MEM 298.687500 1764816897.8872
MEM 298.687500 1764816897.9912
MEM 298.687500 1764816898.0949
MEM 298.687500 1764816898.1993
MEM 298.687500 1764816898.3046
MEM 298.687500 1764816898.4089
MEM 298.687500 1764816898.5103
MEM 298.687500 1764816898.6134
MEM 298.687500 1764816898.7141
MEM 298.687500 1764816898.8183
MEM 298.687500 1764816898.9235
MEM 298.687500 1764816899.0254
MEM 298.687500 1764816899.1307
MEM 298.687500 1764816899.2351
MEM 298.687500 1764816899.3398
MEM 298.687500 1764816899.4450
MEM 298.687500 1764816899.5502
MEM 298.687500 1764816899.6555
MEM 298.687500 1764816899.7606
MEM 298.687500 1764816899.8657
MEM 298.687500 1764816899.9711
MEM 298.687500 1764816900.0726
MEM 298.687500 1764816900.1778
MEM 298.687500 1764816900.2795
MEM 298.687500 1764816900.3848
MEM 298.687500 1764816900.4902
MEM 298.687500 1764816900.5955
MEM 298.687500 1764816900.6986
MEM 298.687500 1764816900.8040
MEM 298.687500 1764816900.9078
MEM 298.687500 1764816901.0118
MEM 298.687500 1764816901.1169
MEM 298.687500 1764816901.2223
MEM 298.687500 1764816901.3239
MEM 298.687500 1764816901.4292
MEM 298.687500 1764816901.5344
MEM 298.687500 1764816901.6391
MEM 298.687500 1764816901.7445
MEM 298.687500 1764816901.8462
MEM 298.687500 1764816901.9514
MEM 298.687500 1764816902.0524
MEM 298.687500 1764816902.1535
MEM 298.687500 1764816902.2588
MEM 298.687500 1764816902.3625
MEM 298.687500 1764816902.4659
MEM 298.687500 1764816902.5712
MEM 298.687500 1764816902.6763
MEM 298.687500 1764816902.7795
MEM 298.687500 1764816902.8847
MEM 298.687500 1764816902.9900
MEM 298.687500 1764816903.0951
MEM 298.687500 1764816903.1998
MEM 298.687500 1764816903.3010
MEM 298.687500 1764816903.4021
MEM 298.687500 1764816903.5042
MEM 298.687500 1764816903.6086
MEM 298.687500 1764816903.7128
MEM 298.687500 1764816903.8131
MEM 298.687500 1764816903.9158
MEM 298.687500 1764816904.0182
MEM 298.687500 1764816904.1210
MEM 298.687500 1764816904.2263
MEM 298.687500 1764816904.3307
MEM 298.687500 1764816904.4332
MEM 298.687500 1764816904.5396
MEM 298.687500 1764816904.6404
MEM 298.687500 1764816904.7458
MEM 298.687500 1764816904.8484
MEM 298.687500 1764816904.9536
MEM 298.687500 1764816905.0588
MEM 298.687500 1764816905.1644
MEM 298.687500 1764816905.2693
MEM 298.687500 1764816905.3746
MEM 298.687500 1764816905.4800
MEM 298.687500 1764816905.5840
MEM 298.687500 1764816905.6879
MEM 298.687500 1764816905.7931
MEM 298.687500 1764816905.8982
MEM 298.687500 1764816906.0016
MEM 298.687500 1764816906.1067
MEM 298.687500 1764816906.2072
MEM 298.687500 1764816906.3124
MEM 298.687500 1764816906.4160
MEM 298.687500 1764816906.5212
MEM 298.687500 1764816906.6249
MEM 298.687500 1764816906.7284
MEM 298.687500 1764816906.8338
MEM 298.687500 1764816906.9378
MEM 298.687500 1764816907.0422
MEM 298.687500 1764816907.1470
MEM 298.687500 1764816907.2523
MEM 298.687500 1764816907.3544
MEM 298.687500 1764816907.4582
MEM 298.687500 1764816907.5608
MEM 298.687500 1764816907.6660
MEM 298.687500 1764816907.7711
MEM 298.687500 1764816907.8762
MEM 298.687500 1764816907.9813
MEM 298.687500 1764816908.0865
MEM 298.687500 1764816908.1918
MEM 298.687500 1764816908.2938
MEM 298.687500 1764816908.3989
MEM 298.687500 1764816908.5042
MEM 298.687500 1764816908.6083
MEM 298.687500 1764816908.7128
MEM 298.687500 1764816908.8178
MEM 298.687500 1764816908.9210
MEM 298.687500 1764816909.0261
MEM 298.687500 1764816909.1293
MEM 298.687500 1764816909.2337
MEM 298.687500 1764816909.3371
MEM 298.687500 1764816909.4423
MEM 298.687500 1764816909.5475
MEM 298.687500 1764816909.6508
MEM 298.687500 1764816909.7540
MEM 298.687500 1764816909.8591
MEM 298.687500 1764816909.9608
MEM 298.687500 1764816910.0639
MEM 298.687500 1764816910.1666
MEM 298.687500 1764816910.2704
MEM 298.687500 1764816910.3719
MEM 298.687500 1764816910.4725
MEM 298.687500 1764816910.5750
MEM 298.687500 1764816910.6798
MEM 298.687500 1764816910.7851
MEM 298.687500 1764816910.8896
MEM 298.687500 1764816910.9918
MEM 298.687500 1764816911.0921
MEM 298.687500 1764816911.1955
MEM 298.687500 1764816911.3004
MEM 298.687500 1764816911.4031
MEM 298.687500 1764816911.5073
MEM 298.687500 1764816911.6125
MEM 298.687500 1764816911.7137
MEM 298.687500 1764816911.8188
MEM 298.687500 1764816911.9198
MEM 298.687500 1764816912.0244
MEM 298.687500 1764816912.1286
MEM 298.687500 1764816912.2338
MEM 298.687500 1764816912.3389
MEM 298.687500 1764816912.4441
MEM 298.687500 1764816912.5492
MEM 298.687500 1764816912.6510
MEM 298.687500 1764816912.7518
MEM 298.687500 1764816912.8570
MEM 298.687500 1764816912.9622
MEM 298.687500 1764816913.0664
MEM 298.687500 1764816913.1717
MEM 298.687500 1764816913.2757
MEM 298.687500 1764816913.3782
MEM 298.687500 1764816913.4826
MEM 298.687500 1764816913.5862
MEM 298.687500 1764816913.6915
MEM 298.687500 1764816913.7937
MEM 298.687500 1764816913.8968
MEM 298.687500 1764816913.9997
MEM 298.687500 1764816914.1045
MEM 298.687500 1764816914.2099
MEM 298.687500 1764816914.3144
MEM 298.687500 1764816914.4148
MEM 298.687500 1764816914.5151
MEM 298.687500 1764816914.6159
MEM 298.687500 1764816914.7168
MEM 298.687500 1764816914.8220
MEM 298.687500 1764816914.9273
MEM 298.687500 1764816915.0325
MEM 298.687500 1764816915.1372
MEM 298.687500 1764816915.2423
MEM 298.687500 1764816915.3476
MEM 298.687500 1764816915.4525
MEM 298.687500 1764816915.5578
MEM 298.687500 1764816915.6630
MEM 298.687500 1764816915.7641
MEM 298.687500 1764816915.8659
MEM 298.687500 1764816915.9663
MEM 298.687500 1764816916.0716
MEM 298.687500 1764816916.1766
MEM 298.687500 1764816916.2784
MEM 298.687500 1764816916.3836
MEM 298.687500 1764816916.4888
MEM 298.687500 1764816916.5927
MEM 298.687500 1764816916.6931
MEM 298.687500 1764816916.7937
MEM 298.687500 1764816916.8989
MEM 298.687500 1764816917.0023
MEM 298.687500 1764816917.1065
MEM 298.687500 1764816917.2116
MEM 298.687500 1764816917.3137
MEM 298.687500 1764816917.4185
MEM 298.687500 1764816917.5238
MEM 298.687500 1764816917.6242
MEM 298.687500 1764816917.7264
MEM 298.687500 1764816917.8313
MEM 298.687500 1764816917.9347
MEM 298.687500 1764816918.0385
MEM 298.687500 1764816918.1413
MEM 298.687500 1764816918.2465
MEM 298.687500 1764816918.3519
MEM 298.687500 1764816918.4541
MEM 298.687500 1764816918.5584
MEM 298.687500 1764816918.6638
MEM 298.687500 1764816918.7647
MEM 298.687500 1764816918.8700
MEM 298.687500 1764816918.9728
MEM 298.687500 1764816919.0780
MEM 298.687500 1764816919.1819
MEM 298.687500 1764816919.2871
MEM 298.687500 1764816919.3875
MEM 298.687500 1764816919.4908
MEM 298.687500 1764816919.5961
MEM 298.687500 1764816919.7010
MEM 298.687500 1764816919.8062
MEM 298.687500 1764816919.9114
MEM 298.687500 1764816920.0160
MEM 298.687500 1764816920.1192
MEM 298.687500 1764816920.2244
MEM 298.687500 1764816920.3297
MEM 298.687500 1764816920.4319
MEM 298.687500 1764816920.5339
MEM 298.687500 1764816920.6349
MEM 298.687500 1764816920.7393
MEM 298.687500 1764816920.8445
MEM 298.687500 1764816920.9459
MEM 298.687500 1764816921.0511
MEM 298.687500 1764816921.1522
MEM 298.687500 1764816921.2536
MEM 298.687500 1764816921.3576
MEM 298.687500 1764816921.4605
MEM 298.687500 1764816921.5658
MEM 298.687500 1764816921.6688
MEM 298.687500 1764816921.7741
MEM 298.687500 1764816921.8760
MEM 298.687500 1764816921.9773
MEM 298.687500 1764816922.0826
MEM 298.687500 1764816922.1866
MEM 298.687500 1764816922.2909
MEM 298.687500 1764816922.3960
MEM 298.687500 1764816922.4983
MEM 298.687500 1764816922.6037
MEM 298.687500 1764816922.7051
MEM 298.687500 1764816922.8057
MEM 298.687500 1764816922.9101
MEM 298.687500 1764816923.0153
MEM 298.687500 1764816923.1189
MEM 298.687500 1764816923.2243
MEM 298.687500 1764816923.3296
MEM 298.687500 1764816923.4317
MEM 298.687500 1764816923.5339
MEM 298.687500 1764816923.6372
MEM 298.687500 1764816923.7424
MEM 298.687500 1764816923.8464
MEM 298.687500 1764816923.9517
MEM 298.687500 1764816924.0532
MEM 298.687500 1764816924.1584
MEM 298.687500 1764816924.2638
MEM 298.687500 1764816924.3648
MEM 298.687500 1764816924.4664
MEM 298.687500 1764816924.5718
MEM 298.687500 1764816924.6771
MEM 298.687500 1764816924.7802
MEM 298.687500 1764816924.8807
MEM 298.687500 1764816924.9825
MEM 298.687500 1764816925.0875
MEM 298.687500 1764816925.1893
MEM 298.687500 1764816925.2920
MEM 298.687500 1764816925.3972
MEM 298.687500 1764816925.5024
MEM 298.687500 1764816925.6060
MEM 298.687500 1764816925.7062
MEM 298.687500 1764816925.8091
MEM 298.687500 1764816925.9094
MEM 298.687500 1764816926.0145
MEM 298.687500 1764816926.1197
MEM 298.687500 1764816926.2228
MEM 298.687500 1764816926.3251
MEM 298.687500 1764816926.4274
MEM 298.687500 1764816926.5335
MEM 298.687500 1764816926.6387
MEM 298.687500 1764816926.7439
MEM 298.687500 1764816926.8492
MEM 298.687500 1764816926.9544
MEM 298.687500 1764816927.0558
MEM 298.687500 1764816927.1581
MEM 298.687500 1764816927.2594
MEM 298.687500 1764816927.3616
MEM 298.687500 1764816927.4668
MEM 298.687500 1764816927.5682
MEM 298.687500 1764816927.6700
MEM 298.687500 1764816927.7753
MEM 298.687500 1764816927.8779
MEM 298.687500 1764816927.9831
MEM 298.687500 1764816928.0851
MEM 298.687500 1764816928.1856
MEM 298.687500 1764816928.2877
MEM 298.687500 1764816928.3896
MEM 298.687500 1764816928.4945
MEM 298.687500 1764816928.5981
MEM 298.687500 1764816928.6998
MEM 298.687500 1764816928.8050
MEM 298.687500 1764816928.9094
MEM 298.687500 1764816929.0130
MEM 298.687500 1764816929.1144
MEM 298.687500 1764816929.2196
MEM 298.687500 1764816929.3207
MEM 298.687500 1764816929.4259
MEM 298.687500 1764816929.5261
MEM 298.687500 1764816929.6299
MEM 298.687500 1764816929.7340
MEM 298.687500 1764816929.8354
MEM 298.687500 1764816929.9406
MEM 298.687500 1764816930.0436
MEM 298.687500 1764816930.1488
MEM 298.687500 1764816930.2538
MEM 298.687500 1764816930.3571
MEM 298.687500 1764816930.4579
MEM 298.687500 1764816930.5616
MEM 298.687500 1764816930.6655
MEM 298.687500 1764816930.7671
MEM 298.687500 1764816930.8724
MEM 298.687500 1764816930.9753
MEM 298.687500 1764816931.0798
MEM 298.687500 1764816931.1814
MEM 298.687500 1764816931.2859
MEM 298.687500 1764816931.3892
MEM 298.687500 1764816931.4933
MEM 298.687500 1764816931.5979
MEM 298.687500 1764816931.7032
MEM 298.687500 1764816931.8075
MEM 298.687500 1764816931.9126
MEM 298.687500 1764816932.0155
MEM 298.687500 1764816932.1208
MEM 298.687500 1764816932.2246
MEM 298.687500 1764816932.3286
MEM 298.687500 1764816932.4335
MEM 298.687500 1764816932.5351
MEM 298.687500 1764816932.6394
MEM 298.687500 1764816932.7448
MEM 298.687500 1764816932.8463
MEM 298.687500 1764816932.9476
MEM 298.687500 1764816933.0502
MEM 298.687500 1764816933.1535
MEM 298.687500 1764816933.2582
MEM 298.687500 1764816933.3620
MEM 298.687500 1764816933.4647
MEM 298.687500 1764816933.5699
MEM 298.687500 1764816933.6723
MEM 298.687500 1764816933.7775
MEM 298.687500 1764816933.8784
MEM 298.687500 1764816933.9836
MEM 298.687500 1764816934.0850
MEM 298.687500 1764816934.1864
MEM 298.687500 1764816934.2871
MEM 298.687500 1764816934.3923
MEM 298.687500 1764816934.4976
MEM 298.687500 1764816934.6004
MEM 298.687500 1764816934.7041
MEM 298.687500 1764816934.8093
MEM 298.687500 1764816934.9116
MEM 298.687500 1764816935.0168
MEM 298.687500 1764816935.1207
MEM 298.687500 1764816935.2211
MEM 298.687500 1764816935.3263
MEM 298.687500 1764816935.4315
MEM 298.687500 1764816935.5365
MEM 298.687500 1764816935.6407
MEM 298.687500 1764816935.7441
MEM 298.687500 1764816935.8477
MEM 298.687500 1764816935.9530
MEM 298.687500 1764816936.0533
MEM 298.687500 1764816936.1544
MEM 298.687500 1764816936.2561
MEM 298.687500 1764816936.3579
MEM 298.687500 1764816936.4631
MEM 298.687500 1764816936.5685
MEM 298.687500 1764816936.6737
MEM 298.687500 1764816936.7747
MEM 298.687500 1764816936.8794
MEM 298.687500 1764816936.9846
MEM 298.687500 1764816937.0860
MEM 298.687500 1764816937.1904
MEM 298.687500 1764816937.2957
MEM 298.687500 1764816937.3964
MEM 298.687500 1764816937.5005
MEM 298.687500 1764816937.6051
MEM 298.687500 1764816937.7103
MEM 298.687500 1764816937.8113
MEM 298.687500 1764816937.9160
MEM 298.687500 1764816938.0176
MEM 298.687500 1764816938.1180
MEM 298.687500 1764816938.2210
MEM 298.687500 1764816938.3223
MEM 298.687500 1764816938.4258
MEM 298.687500 1764816938.5301
MEM 298.687500 1764816938.6318
MEM 298.687500 1764816938.7370
MEM 298.687500 1764816938.8406
MEM 298.687500 1764816938.9439
MEM 298.687500 1764816939.0472
MEM 298.687500 1764816939.1515
MEM 298.687500 1764816939.2543
MEM 298.687500 1764816939.3595
MEM 298.687500 1764816939.4647
MEM 298.687500 1764816939.5698
MEM 298.687500 1764816939.6750
MEM 298.687500 1764816939.7802
MEM 298.687500 1764816939.8828
MEM 298.687500 1764816939.9879
MEM 298.687500 1764816940.0931
MEM 298.687500 1764816940.1946
MEM 298.687500 1764816940.2994
MEM 298.687500 1764816940.4046
MEM 298.687500 1764816940.5075
MEM 298.687500 1764816940.6126
MEM 298.687500 1764816940.7178
MEM 298.687500 1764816940.8195
MEM 298.687500 1764816940.9217
MEM 298.687500 1764816941.0269
MEM 298.687500 1764816941.1315
MEM 298.687500 1764816941.2348
MEM 298.687500 1764816941.3400
MEM 298.687500 1764816941.4403
MEM 298.687500 1764816941.5454
MEM 298.687500 1764816941.6475
MEM 298.687500 1764816941.7527
MEM 298.687500 1764816941.8551
MEM 298.687500 1764816941.9603
MEM 298.687500 1764816942.0615
MEM 298.687500 1764816942.1632
MEM 298.687500 1764816942.2663
MEM 298.687500 1764816942.3715
MEM 298.687500 1764816942.4731
MEM 298.687500 1764816942.5783
MEM 298.687500 1764816942.6801
MEM 298.687500 1764816942.7834
MEM 298.687500 1764816942.8862
MEM 298.687500 1764816942.9914
MEM 298.687500 1764816943.0948
MEM 298.687500 1764816943.1984
MEM 298.687500 1764816943.2988
MEM 298.687500 1764816943.4015
MEM 298.687500 1764816943.5062
MEM 298.687500 1764816943.6114
MEM 298.687500 1764816943.7166
MEM 298.687500 1764816943.8199
MEM 298.687500 1764816943.9251
MEM 298.687500 1764816944.0303
MEM 298.687500 1764816944.1355
MEM 298.687500 1764816944.2408
MEM 298.687500 1764816944.3462
MEM 298.687500 1764816944.4500
MEM 298.687500 1764816944.5554
MEM 298.687500 1764816944.6573
MEM 298.687500 1764816944.7628
MEM 298.687500 1764816944.8656
MEM 298.687500 1764816944.9708
MEM 298.687500 1764816945.0739
MEM 298.687500 1764816945.1790
MEM 298.687500 1764816945.2841
MEM 298.687500 1764816945.3894
MEM 298.687500 1764816945.4948
MEM 298.687500 1764816945.6002
MEM 298.687500 1764816945.7012
MEM 298.687500 1764816945.8044
MEM 298.687500 1764816945.9098
MEM 298.687500 1764816946.0152
MEM 298.687500 1764816946.1207
MEM 298.687500 1764816946.2249
MEM 298.687500 1764816946.3303
MEM 298.687500 1764816946.4332
MEM 298.687500 1764816946.5387
MEM 298.687500 1764816946.6430
MEM 298.687500 1764816946.7474
MEM 298.687500 1764816946.8528
MEM 298.687500 1764816946.9586
MEM 298.687500 1764816947.0641
MEM 298.687500 1764816947.1662
MEM 298.687500 1764816947.2717
MEM 298.687500 1764816947.3743
MEM 298.687500 1764816947.4774
MEM 298.687500 1764816947.5791
MEM 298.687500 1764816947.6870
MEM 298.687500 1764816947.7923
MEM 298.687500 1764816947.8961
MEM 298.687500 1764816948.0000
MEM 298.687500 1764816948.1057
MEM 298.687500 1764816948.2110
MEM 298.687500 1764816948.3146
MEM 298.687500 1764816948.4163
MEM 298.687500 1764816948.5220
MEM 298.687500 1764816948.6272
MEM 298.687500 1764816948.7329
MEM 298.687500 1764816948.8380
MEM 298.687500 1764816948.9431
MEM 298.687500 1764816949.0446
MEM 298.687500 1764816949.1475
MEM 298.687500 1764816949.2492
MEM 298.687500 1764816949.3547
MEM 298.687500 1764816949.4591
MEM 298.687500 1764816949.5626
MEM 298.687500 1764816949.6655
MEM 298.687500 1764816949.7719
MEM 298.687500 1764816949.8732
MEM 298.687500 1764816949.9790
MEM 298.687500 1764816950.0822
MEM 298.687500 1764816950.1843
MEM 298.687500 1764816950.2891
MEM 298.687500 1764816950.3945
MEM 298.687500 1764816950.4996
MEM 298.687500 1764816950.6050
MEM 298.687500 1764816950.7071
MEM 298.687500 1764816950.8123
MEM 298.687500 1764816950.9160
MEM 298.687500 1764816951.0195
MEM 298.687500 1764816951.1248
MEM 298.687500 1764816951.2302
MEM 298.687500 1764816951.3356
MEM 298.687500 1764816951.4360
MEM 298.687500 1764816951.5399
MEM 298.687500 1764816951.6453
MEM 298.687500 1764816951.7508
MEM 298.687500 1764816951.8552
MEM 298.687500 1764816951.9606
MEM 298.687500 1764816952.0647
MEM 298.687500 1764816952.1701
MEM 298.687500 1764816952.2751
MEM 298.687500 1764816952.3805
MEM 298.687500 1764816952.4833
MEM 298.687500 1764816952.5878
MEM 298.687500 1764816952.6937
MEM 298.687500 1764816952.7974
MEM 298.687500 1764816952.9027
MEM 298.687500 1764816953.0084
MEM 298.687500 1764816953.1142
MEM 298.687500 1764816953.2161
MEM 298.687500 1764816953.3217
MEM 298.687500 1764816953.4229
MEM 298.687500 1764816953.5284
MEM 298.687500 1764816953.6294
MEM 298.687500 1764816953.7311
MEM 298.687500 1764816953.8349
MEM 298.687500 1764816953.9407
MEM 298.687500 1764816954.0463
MEM 298.687500 1764816954.1481
MEM 298.687500 1764816954.2516
MEM 298.687500 1764816954.3525
MEM 298.687500 1764816954.4579
MEM 298.687500 1764816954.5632
MEM 298.687500 1764816954.6647
MEM 298.687500 1764816954.7656
MEM 298.687500 1764816954.8694
MEM 298.687500 1764816954.9702
MEM 298.687500 1764816955.0740
MEM 298.687500 1764816955.1754
MEM 298.687500 1764816955.2808
MEM 298.687500 1764816955.3829
MEM 298.687500 1764816955.4844
MEM 298.687500 1764816955.5892
MEM 298.687500 1764816955.6912
MEM 298.687500 1764816955.7964
MEM 298.687500 1764816955.9020
MEM 298.687500 1764816956.0058
MEM 298.687500 1764816956.1090
MEM 298.687500 1764816956.2138
MEM 298.687500 1764816956.3179
MEM 298.687500 1764816956.4231
MEM 298.687500 1764816956.5287
MEM 298.687500 1764816956.6334
MEM 298.687500 1764816956.7388
MEM 298.687500 1764816956.8448
MEM 298.687500 1764816956.9489
MEM 298.687500 1764816957.0544
MEM 298.687500 1764816957.1589
MEM 298.687500 1764816957.2634
MEM 298.687500 1764816957.3685
MEM 298.687500 1764816957.4723
MEM 298.687500 1764816957.5772
MEM 298.687500 1764816957.6803
MEM 298.687500 1764816957.7856
MEM 298.687500 1764816957.8909
MEM 298.687500 1764816957.9963
MEM 298.687500 1764816958.0989
MEM 298.687500 1764816958.2029
MEM 298.687500 1764816958.3085
MEM 298.687500 1764816958.4111
MEM 298.687500 1764816958.5164
MEM 298.687500 1764816958.6210
MEM 298.687500 1764816958.7262
MEM 298.687500 1764816958.8290
MEM 298.687500 1764816958.9342
MEM 298.687500 1764816959.0366
MEM 298.687500 1764816959.1383
MEM 298.687500 1764816959.2436
MEM 298.687500 1764816959.3453
MEM 298.687500 1764816959.4491
MEM 298.687500 1764816959.5538
MEM 298.687500 1764816959.6592
MEM 298.687500 1764816959.7645
MEM 298.687500 1764816959.8695
MEM 298.687500 1764816959.9748
MEM 298.687500 1764816960.0788
MEM 298.687500 1764816960.1795
MEM 298.687500 1764816960.2848
MEM 298.687500 1764816960.3879
MEM 298.687500 1764816960.4932
MEM 298.687500 1764816960.5965
MEM 298.687500 1764816960.6992
MEM 298.687500 1764816960.8052
MEM 298.687500 1764816960.9100
MEM 298.687500 1764816961.0136
MEM 298.687500 1764816961.1191
MEM 298.687500 1764816961.2228
MEM 298.687500 1764816961.3273
MEM 298.687500 1764816961.4328
MEM 298.687500 1764816961.5381
MEM 298.687500 1764816961.6436
MEM 298.687500 1764816961.7442
MEM 298.687500 1764816961.8504
MEM 298.687500 1764816961.9530
MEM 298.687500 1764816962.0544
MEM 298.687500 1764816962.1593
MEM 298.687500 1764816962.2673
MEM 298.687500 1764816962.3699
MEM 298.687500 1764816962.4725
MEM 298.687500 1764816962.5733
MEM 298.687500 1764816962.6747
MEM 298.687500 1764816962.7751
MEM 298.687500 1764816962.8804
MEM 298.687500 1764816962.9835
MEM 298.687500 1764816963.0873
MEM 298.687500 1764816963.1926
MEM 298.687500 1764816963.2937
MEM 298.687500 1764816963.3965
MEM 298.687500 1764816963.4986
MEM 298.687500 1764816963.6039
MEM 298.687500 1764816963.7081
MEM 298.687500 1764816963.8127
MEM 298.687500 1764816963.9161
MEM 298.687500 1764816964.0215
MEM 298.687500 1764816964.1271
MEM 298.687500 1764816964.2319
MEM 298.687500 1764816964.3325
MEM 298.687500 1764816964.4377
MEM 298.687500 1764816964.5434
MEM 298.687500 1764816964.6486
MEM 298.687500 1764816964.7534
MEM 298.687500 1764816964.8610
MEM 298.687500 1764816964.9656
MEM 298.687500 1764816965.0679
MEM 298.687500 1764816965.1733
MEM 298.687500 1764816965.2751
MEM 298.687500 1764816965.3785
MEM 298.687500 1764816965.4846
MEM 298.687500 1764816965.5864
MEM 298.687500 1764816965.6900
MEM 298.687500 1764816965.7954
MEM 298.687500 1764816965.9017
MEM 298.687500 1764816966.0061
MEM 298.687500 1764816966.1111
MEM 298.687500 1764816966.2129
MEM 298.687500 1764816966.3188
MEM 298.687500 1764816966.4206
MEM 298.687500 1764816966.5254
MEM 298.687500 1764816966.6285
MEM 298.687500 1764816966.7333
MEM 298.687500 1764816966.8388
MEM 298.687500 1764816966.9431
MEM 298.687500 1764816967.0470
MEM 298.687500 1764816967.1522
MEM 298.687500 1764816967.2553
MEM 298.687500 1764816967.3596
MEM 298.687500 1764816967.4633
MEM 298.687500 1764816967.5642
MEM 298.687500 1764816967.6684
MEM 298.687500 1764816967.7704
MEM 298.687500 1764816967.8744
MEM 298.687500 1764816967.9768
MEM 298.687500 1764816968.0803
MEM 298.687500 1764816968.1852
MEM 298.687500 1764816968.2860
MEM 298.687500 1764816968.3872
MEM 298.687500 1764816968.4915
MEM 298.687500 1764816968.5969
MEM 298.687500 1764816968.7019
MEM 298.687500 1764816968.8055
MEM 298.687500 1764816968.9110
MEM 298.687500 1764816969.0116
MEM 298.687500 1764816969.1154
MEM 298.687500 1764816969.2189
MEM 298.687500 1764816969.3199
MEM 298.687500 1764816969.4242
MEM 298.687500 1764816969.5283
MEM 298.687500 1764816969.6306
MEM 298.687500 1764816969.7360
MEM 298.687500 1764816969.8394
MEM 298.687500 1764816969.9417
MEM 298.687500 1764816970.0432
MEM 298.687500 1764816970.1443
MEM 298.687500 1764816970.2466
MEM 298.687500 1764816970.3481
MEM 298.687500 1764816970.4533
MEM 298.687500 1764816970.5585
MEM 298.687500 1764816970.6638
MEM 298.687500 1764816970.7642
MEM 298.687500 1764816970.8686
MEM 298.687500 1764816970.9695
MEM 298.687500 1764816971.0729
MEM 298.687500 1764816971.1781
MEM 298.687500 1764816971.2834
MEM 298.687500 1764816971.3847
MEM 298.687500 1764816971.4900
